Actual,Predictied,MSE,MAE,Psuedo_r2
1.9850309144158802,0.4374956102297897,9.179989764135627,2.430639074010391,-0.03624459696669713
2.0366598778004072,0.06521124620113253,9.179989764135627,2.430639074010391,-0.03624459696669713
-0.3468208092485549,0.46476437992905445,9.179989764135627,2.430639074010391,-0.03624459696669713
0.7748857540234453,-0.3844576647747684,9.179989764135627,2.430639074010391,-0.03624459696669713
1.3274336283185841,0.3885724737489307,9.179989764135627,2.430639074010391,-0.03624459696669713
-2.372393961179008,-0.6187153002083158,9.179989764135627,2.430639074010391,-0.03624459696669713
5.626465225319093,0.10316438512825671,9.179989764135627,2.430639074010391,-0.03624459696669713
5.200845665961945,-0.03863674934277814,9.179989764135627,2.430639074010391,-0.03624459696669713
2.602523659305994,0.5022421621109221,9.179989764135627,2.430639074010391,-0.03624459696669713
4.835542464408444,-0.9188167101728231,9.179989764135627,2.430639074010391,-0.03624459696669713
-3.6585365853658534,1.3081290648301516,9.179989764135627,2.430639074010391,-0.03624459696669713
-0.2690238278247502,1.1113003219507394,9.179989764135627,2.430639074010391,-0.03624459696669713
0.3951367781155016,0.7989111307782653,9.179989764135627,2.430639074010391,-0.03624459696669713
-0.7564296520423601,-0.15099025291241536,9.179989764135627,2.430639074010391,-0.03624459696669713
0.9145129224652087,0.7785656640475969,9.179989764135627,2.430639074010391,-0.03624459696669713
0.4878842088144414,1.862667566367431,9.179989764135627,2.430639074010391,-0.03624459696669713
-1.7784552845528454,-0.3505287827092855,9.179989764135627,2.430639074010391,-0.03624459696669713
-3.9309683604985617,0.08141168473154219,9.179989764135627,2.430639074010391,-0.03624459696669713
-4.316006755488835,-0.39785068562348563,9.179989764135627,2.430639074010391,-0.03624459696669713
-1.7802233371095648,1.1444527846423584,9.179989764135627,2.430639074010391,-0.03624459696669713
6.466632177961717,1.430804533414763,9.179989764135627,2.430639074010391,-0.03624459696669713
4.911323328785812,1.377196455046736,9.179989764135627,2.430639074010391,-0.03624459696669713
3.3468802295003584,0.49168077994259557,9.179989764135627,2.430639074010391,-0.03624459696669713
0,1.7636879238031147,9.179989764135627,2.430639074010391,-0.03624459696669713
0.7347254447022429,1.1191020073356104,9.179989764135627,2.430639074010391,-0.03624459696669713
-4.746423927178153,0.6874522807623201,9.179989764135627,2.430639074010391,-0.03624459696669713
1.732223179251603,2.153813742425577,9.179989764135627,2.430639074010391,-0.03624459696669713
2.8089887640449436,0.28356223660306107,9.179989764135627,2.430639074010391,-0.03624459696669713
-4.13022351797862,0.8995180472639459,9.179989764135627,2.430639074010391,-0.03624459696669713
1.0092771944132939,1.3321211868280112,9.179989764135627,2.430639074010391,-0.03624459696669713
1.5804327375352776,1.043363312224045,9.179989764135627,2.430639074010391,-0.03624459696669713
2.913825170489771,0.927090730961556,9.179989764135627,2.430639074010391,-0.03624459696669713
